---
tournaments: 362
players: 4994
matches: 13497
completed: 13487
scheduled: 10
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-03884	1	101	1	1	1	hi36do		vc8y4q		16		Nikhil Niranjan		Daniel Krulig	67(4) 75 Ret.
21-03884	1	102	1	1	1	puccgo		v7wret		16		Matthew Terry		Alex Stater	46 63 75
21-03884	1	102	1	1	1	7pdjt7		jpqxwn		16		Sacchitt Sharrma		Raul Garcia	62 60
21-03884	1	102	1	1	1	2ktkfe		ih5blz		16		Sergio Ingles Garre		Blake Kasday	Walkover
21-03884	1	102	1	1	1	wt856b		hi36do		16		Harvey Conway		Nikhil Niranjan	76(4) 64
21-03884	1	102	1	1	1	50iimu		x2vil4		16		Nicolas Herrera Cue…		Mike Mkrtchian	62 63
21-03884	1	102	1	1	1	rqig6o		z2xyrc		16		Ali Amiri		Mattia Ros	36 63 75
21-03884	1	102	1	1	1	ma1an4		g8s60a		16		Peter Sallay		Thomas Smart	63 64
21-03884	1	102	1	1	1	nxhvpz		vc8y4q		16		Matthew Sah		Daniel Krulig	26 63 64
21-03884	1	103	1	1	1	7pdjt7		x2vil4		16		Sacchitt Sharrma		Mike Mkrtchian	67(4) 62 62
21-03884	1	103	1	1	1	v7wret		rqig6o		16		Alex Stater		Ali Amiri	62 62
21-03884	1	103	1	1	1	nxhvpz		hi36do		16		Matthew Sah		Nikhil Niranjan	62 64
21-03884	1	103	1	1	1	50iimu		puccgo		16		Nicolas Herrera Cue…		Matthew Terry	62 67(3) 63
21-03884	1	103	1	1	1	jpqxwn		z2xyrc		16		Raul Garcia		Mattia Ros	62 61
21-03884	1	103	1	1	1	2ktkfe		ma1an4		16		Sergio Ingles Garre		Peter Sallay	61 63
21-03884	1	103	1	1	1	vc8y4q		wt856b		16		Daniel Krulig		Harvey Conway	Walkover
21-04289	1	4	1	5	1	etrvrf		2xbj7b		F		Stefan Dostanic		Bradley Frye	64 76(2)
21-04289	1	4	1	4	1	2xbj7b		xfursx		SF		Bradley Frye		Philip Hjorth	46 75 76(7)
21-04289	1	4	1	4	1	etrvrf		g6f610		SF		Stefan Dostanic		Lui Maxted	63 62
21-04289	1	4	1	3	1	xfursx		8m08w0		QF		Philip Hjorth		Richard Ciamarra	Walkover
21-04289	1	4	1	3	1	2xbj7b		cmjyh4		QF		Bradley Frye		Luc Fomba	63 36 63
21-04289	1	4	1	3	1	g6f610		vvjpzd		QF		Lui Maxted		Jacob Fearnley	23 Ret.
21-04289	1	4	1	3	1	etrvrf		qgf8h6		QF		Stefan Dostanic		Tim Zeitvogel	64 64
21-04289	1	4	1	2	1	xfursx		onu7c9		16		Philip Hjorth		Baptiste Anselmo	76(3) 46 [9]
21-04289	1	4	1	2	1	cmjyh4		vvp1h1		16		Luc Fomba		Andrew Rogers	63 76(2)
21-04289	1	4	1	2	1	2xbj7b		z6j2dg		16		Bradley Frye		Gavin Young	64 62
21-04289	1	4	1	2	1	vvjpzd		7h1f9j		16		Jacob Fearnley		Mason Beiler	26 60 [7]
21-04289	1	4	1	2	1	g6f610		m9x3dr		16		Lui Maxted		Micah Braswell	62 64
21-04289	1	4	1	2	1	qgf8h6		1od8va		16		Tim Zeitvogel		Yuta Kikuchi	64 76(4)
21-04289	1	4	1	2	1	etrvrf		xwhkr2		16		Stefan Dostanic		Andre Ilagan	64 76(3)
21-04289	1	4	1	1	1	xfursx		bdj7zv		32		Philip Hjorth		Jonas Eriksson Zive…	76(6) 26 [6]
21-04289	1	4	1	1	1	onu7c9		tbttx5		32		Baptiste Anselmo		Phillip Jordan	76(2) 61
21-04289	1	4	1	1	1	8m08w0		xa1an4		32		Richard Ciamarra		Sam Rubell	63 61
21-04289	1	4	1	1	1	cmjyh4		qo9cju		32		Luc Fomba		Noah Berry	62 64
21-04289	1	4	1	1	1	vvp1h1		y795h9		32		Andrew Rogers		Phuc Huynh	75 62
21-04289	1	4	1	1	1	2xbj7b		ekxgru		32		Bradley Frye		Tim Ruehl	36 61 [5]
21-04289	1	4	1	1	1	z6j2dg		1fursx		32		Gavin Young		Nil Giraldez	62 75
21-04289	1	4	1	1	1	vvjpzd		qrxld9		32		Jacob Fearnley		Nevin Arimilli	62 63
21-04289	1	4	1	1	1	7h1f9j		zw2qie		32		Mason Beiler		Carl Emil Overbeck	63 57 [5]
21-04289	1	4	1	1	1	g6f610		rv8r25		32		Lui Maxted		Colton Smith	64 64
21-04289	1	4	1	1	1	m9x3dr		lx0la3		32		Micah Braswell		Stefano Tsorotiotis	61 63
21-04289	1	4	1	1	1	1od8va		q03od6		32		Yuta Kikuchi		Evin McDonald	63 63
21-04289	1	4	1	1	1	qgf8h6		sltvdb		32		Tim Zeitvogel		Fabien Salle	62 46 [8]
21-04289	1	4	1	1	1	xwhkr2		kq16rs		32		Andre Ilagan		Nick Beaty	36 62 [3]
21-04289	1	4	1	1	1	etrvrf		sely30		32		Stefan Dostanic		Marvin Schaber	63 63
21-04289	1	4	2	5	1	rv8r25		tbttx5		F		Colton Smith		Phillip Jordan	63 26 [10]
21-04289	1	4	2	4	1	tbttx5		y795h9		SF		Phillip Jordan		Phuc Huynh	76(5) 62
21-04289	1	4	2	4	1	rv8r25		sltvdb		SF		Colton Smith		Fabien Salle	63 76(5)
21-04289	1	4	2	3	1	tbttx5		xa1an4		QF		Phillip Jordan		Sam Rubell	26 76(2) [2]
21-04289	1	4	2	3	1	y795h9		1fursx		QF		Phuc Huynh		Nil Giraldez	Walkover
21-04289	1	4	2	3	1	rv8r25		qrxld9		QF		Colton Smith		Nevin Arimilli	62 62
21-04289	1	4	2	3	1	sltvdb		kq16rs		QF		Fabien Salle		Nick Beaty	75 57 [4]
21-04289	1	4	2	1	1	tbttx5		bdj7zv		16Q		Phillip Jordan		Jonas Eriksson Zive…	62 64
21-04289	1	4	2	1	1	y795h9		qo9cju		16Q		Phuc Huynh		Noah Berry	64 75
21-04289	1	4	2	1	1	1fursx		ekxgru		16Q		Nil Giraldez		Tim Ruehl	Walkover
21-04289	1	4	2	1	1	qrxld9		zw2qie		16Q		Nevin Arimilli		Carl Emil Overbeck	62 75
21-04289	1	4	2	1	1	rv8r25		lx0la3		16Q		Colton Smith		Stefano Tsorotiotis	63 64
21-04289	1	4	2	1	1	sltvdb		q03od6		16Q		Fabien Salle		Evin McDonald	64 63
21-04289	1	4	2	1	1	kq16rs		sely30		16Q		Nick Beaty		Marvin Schaber	63 46 [5]
21-04289	1	102	1	1	1	dc6iyi		bdj7zv		16		Stevie Gould		Jonas Eriksson Zive…	Walkover
21-04289	1	102	1	1	1	sely30		g7595t		16		Marvin Schaber		Paul Barretto	64 63
21-04289	1	102	1	1	1	g501uf		opqxwn		16		Axel Labrunie		Johan Garpered	61 10 Ret.
21-04289	1	102	1	1	1	dod8va		61gdej		16		Mitchell Johnson		Lucas Magnaudet	64 62
21-04289	1	102	1	1	1	xwhkr2		onu7c9		16		Andre Ilagan		Baptiste Anselmo	62 63
21-04289	1	102	1	1	1	7h1f9j		1od8va		16		Mason Beiler		Yuta Kikuchi	64 62
21-04289	1	103	1	3	1	g501uf		rgf8h6		R3		Axel Labrunie		David Woodland	61 63
21-04289	1	103	1	2	1	g7595t		rgf8h6		R2		Paul Barretto		David Woodland	61 62
21-04289	1	105	1	1	1	xa1an4		dod8va		F		Sam Rubell		Mitchell Johnson	63 62
21-04289	1	201	1	1	1	xfursx		m34ba1		16		Philip Hjorth		Will Davies	63 63
21-04289	1	201	1	1	1	qo9cju		61gdej		16		Noah Berry		Lucas Magnaudet	60 62
21-04289	1	201	1	1	1	xa1an4		dc6iyi		16		Sam Rubell		Stevie Gould	61 26 [3]
21-04289	1	201	1	1	1	lx0la3		g501uf		16		Stefano Tsorotiotis		Axel Labrunie	75 64
21-04289	1	201	1	1	1	q03od6		ujvpnp		16		Evin McDonald		Fernando Fonseca	57 34 Ret.
21-04289	1	201	1	1	1	qrxld9		dgoq86		16		Nevin Arimilli		Nicola Cigna	75 61
21-04289	1	201	1	1	1	1fursx		g7595t		16		Nil Giraldez		Paul Barretto	16 64 [9]
21-04953	2	101	1	1	1	su8g48		f5jrfj		QF		Tomas Luis		David Mizrahi	76(3) 63
21-04953	2	101	1	1	1	05fv33		f9gtyv		QF		Matthew Fung		Diego Castro	62 26 64
21-04953	2	101	1	1	1	na3qtc		3jzlz5		QF		Alex Wesbrooks		Taisei Miyamoto	75 76(3)
21-04953	2	101	1	1	1	f0ou4i		snht9t		QF		Kyle Tang		Grant Kelly	62 60
21-04953	2	102	1	1	1	ph1f9j		fp77bj		QF		Oskar Brostrom Poul…		Sam Fischer	62 76(3)
21-04953	2	102	1	1	1	l7ozqx		ykxgru		QF		John Chin		Carlos Salas Tulla	63 64
21-04953	2	102	1	1	1	fjt9hh		raik20		QF		Mattia Bernardi		Jake Penny	57 75 62
21-04953	2	102	1	1	1	wuawag		e7blnh		QF		Lucas Olivier		Alex Mesquida	63 76(11)
21-04953	2	103	1	1	1	ph1f9j		f5jrfj		QF		Oskar Brostrom Poul…		David Mizrahi	63 60
21-04953	2	103	1	1	1	05fv33		wuawag		QF		Matthew Fung		Lucas Olivier	62 60
21-04953	2	103	1	1	1	na3qtc		l7ozqx		QF		Alex Wesbrooks		John Chin	76(5) 06 61
21-04953	2	103	1	1	1	fjt9hh		f0ou4i		QF		Mattia Bernardi		Kyle Tang	62 64
21-04953	2	104	1	1	1	qm80kw		fp77bj		QF		Arthur Toledo		Sam Fischer	64 62
21-04953	2	104	1	1	1	lb8n6t		ykxgru		QF		Ian Cruz		Carlos Salas Tulla	76(5) 36 62
21-04953	2	104	1	1	1	3jzlz5		raik20		QF		Taisei Miyamoto		Jake Penny	76(3) 63
21-04953	2	104	1	1	1	e7blnh		snht9t		QF		Alex Mesquida		Grant Kelly	62 26 61
21-04953	2	105	1	1	1	su8g48		fjt9hh		QF		Tomas Luis		Mattia Bernardi	64 62
21-04953	2	105	1	1	1	ph1f9j		qm80kw		QF		Oskar Brostrom Poul…		Arthur Toledo	76(9) 61
21-04953	2	105	1	1	1	l7ozqx		f9gtyv		QF		John Chin		Diego Castro	61 16 62
21-04953	2	105	1	1	1	wuawag		lb8n6t		QF		Lucas Olivier		Ian Cruz	46 64 75
21-04953	2	106	1	1	1	05fv33		fp77bj		QF		Matthew Fung		Sam Fischer	36 62 62
21-04953	2	106	1	1	1	f5jrfj		ykxgru		QF		David Mizrahi		Carlos Salas Tulla	62 60
21-04953	2	106	1	1	1	na3qtc		raik20		QF		Alex Wesbrooks		Jake Penny	62 63
21-04953	2	106	1	1	1	f0ou4i		e7blnh		QF		Kyle Tang		Alex Mesquida	62 63
21-05800	1	101	1	6	1	bv0ze9		v5w5iz		F	8	Aryan Chaudhary	4	Guillaume Dalmasso	64 64
21-05800	1	101	1	5	1	bv0ze9		2bz5ft		SF	8	Aryan Chaudhary	5	James Watt	64 57 76(6)
21-05800	1	101	1	5	1	v5w5iz		jktkfe		SF	4	Guillaume Dalmasso	14	Tomas Kopczynski	36 64 64
21-05800	1	101	1	4	1	2bz5ft		xfursx		QF	5	James Watt	1	Philip Hjorth	76(5) 26 75
21-05800	1	101	1	4	1	bv0ze9		oydabg		QF	8	Aryan Chaudhary	3	Nitzan Ricklis	57 62 64
21-05800	1	101	1	4	1	v5w5iz		y795h9		QF	4	Guillaume Dalmasso	6	Phuc Huynh	63 67(5) 63
21-05800	1	101	1	4	1	jktkfe		jyfqho		QF	14	Tomas Kopczynski	7	Mate Voros	Walkover
21-05800	1	101	1	3	1	xfursx		1fursx		16	1	Philip Hjorth	12	Nil Giraldez	63 64
21-05800	1	101	1	3	1	2bz5ft		ifsbmp		16	5	James Watt	9	Matheo Coupu	76(7) 16 63
21-05800	1	101	1	3	1	oydabg		9vrhn9		16	3	Nitzan Ricklis		Patrick Wong	76(5) 62
21-05800	1	101	1	3	1	bv0ze9		eszche		16	8	Aryan Chaudhary	13	Arthur Neuhaus	62 63
21-05800	1	101	1	3	1	y795h9		qpsd2v		16	6	Phuc Huynh		Ambroise Marchand	46 75 63
21-05800	1	101	1	3	1	v5w5iz		hu8g48		16	4	Guillaume Dalmasso		Ori Maior	75 63
21-05800	1	101	1	3	1	jyfqho		ximwys		16	7	Mate Voros	11	Carlos Ramos	62 61
21-05800	1	101	1	3	1	jktkfe		8xu9sf		16	14	Tomas Kopczynski		Russell Henderson	64 67(6) 63
21-05800	1	101	1	2	1	xfursx		u2p63g		32	1	Philip Hjorth		James Bell	63 61
21-05800	1	101	1	2	1	1fursx		4q16rs		32	12	Nil Giraldez		Satchel Benn	46 62 62
21-05800	1	101	1	2	1	2bz5ft		19edsn		32	5	James Watt		Rudolfs Aksenoks	64 75
21-05800	1	101	1	2	1	ifsbmp		dc6iyi		32	9	Matheo Coupu		Stevie Gould	Walkover
21-05800	1	101	1	2	1	oydabg		jyukqc		32	3	Nitzan Ricklis		Boris Reckow	57 62 63
21-05800	1	101	1	2	1	9vrhn9		7e4oo4		32		Patrick Wong	10	Ryan Torres	62 57 64
21-05800	1	101	1	2	1	bv0ze9		z4nct2		32	8	Aryan Chaudhary		Delmas N Tcha	62 61
21-05800	1	101	1	2	1	eszche		d0ou4i		32	13	Arthur Neuhaus		Jan Silva	76(4) 64
21-05800	1	101	1	2	1	qpsd2v		1j3hbl		32		Ambroise Marchand	15	Andrei Volgin	67(7) 63 64
21-05800	1	101	1	2	1	y795h9		9b670l		32	6	Phuc Huynh		Ran Amar	63 62
21-05800	1	101	1	2	1	hu8g48		r3ej45		32		Ori Maior		Loris Zisswiller	75 64
21-05800	1	101	1	2	1	v5w5iz		sqosoc		32	4	Guillaume Dalmasso		Alex Lee	64 63
21-05800	1	101	1	2	1	ximwys		f0iimu		32	11	Carlos Ramos		Santiago Hinojosa	64 63
21-05800	1	101	1	2	1	jyfqho		r1z3zn		32	7	Mate Voros		Andras Necz	64 75
21-05800	1	101	1	2	1	jktkfe		e0xcvi		32	14	Tomas Kopczynski		Brett Brinkman	46 63 75
21-05800	1	101	1	2	1	8xu9sf		zw2qie		32		Russell Henderson	2	Carl Emil Overbeck	64 46 62
21-05800	1	101	1	1	1	u2p63g		grz1jh		64		James Bell		Karlo Divkovic	62 64
21-05800	1	101	1	1	1	1fursx		tcropu		64	12	Nil Giraldez		Ryan Morgan	63 64
21-05800	1	101	1	1	1	4q16rs		nltvdb		64		Satchel Benn		Manroop Saini	62 60
21-05800	1	101	1	1	1	19edsn		0v0ze9		64		Rudolfs Aksenoks		Nick Cmager	63 16 61
21-05800	1	101	1	1	1	ifsbmp		61gdej		64	9	Matheo Coupu		Lucas Magnaudet	76(4) 63
21-05800	1	101	1	1	1	dc6iyi		3x0la3		64		Stevie Gould		Dean Stratakos	61 64
21-05800	1	101	1	1	1	jyukqc		ceugu0		64		Boris Reckow		Ryan Ali	64 64
21-05800	1	101	1	1	1	7e4oo4		q34ba1		64	10	Ryan Torres		Benjamin Campi	64 62
21-05800	1	101	1	1	1	9vrhn9		on2z05		64		Patrick Wong		Liam Puttergill	61 62
21-05800	1	101	1	1	1	bv0ze9		w4262q		64	8	Aryan Chaudhary		Noah Gampel	Walkover
21-05800	1	101	1	1	1	z4nct2		rgf8h6		64		Delmas N Tcha		David Woodland	62 46 63
21-05800	1	101	1	1	1	eszche		3ffxj9		64	13	Arthur Neuhaus		Coby McCaig	61 60
21-05800	1	101	1	1	1	d0ou4i		sfdhd1		64		Jan Silva		Coleton Hootman	62 63
21-05800	1	101	1	1	1	qpsd2v		s1itkr		64		Ambroise Marchand		Caelan Potts	Walkover
21-05800	1	101	1	1	1	1j3hbl		w054je		64	15	Andrei Volgin		Matthew Rodriguez	Walkover
21-05800	1	101	1	1	1	9b670l		8ene98		64		Ran Amar		Michael Wright	46 64 75
21-05800	1	101	1	1	1	hu8g48		mfsbmp		64		Ori Maior		Mitchell Davis	46 61 64
21-05800	1	101	1	1	1	r3ej45		6v0ze9		64		Loris Zisswiller	16	Alex Chang	Walkover
21-05800	1	101	1	1	1	sqosoc		cct4v2		64		Alex Lee		Felipe Rincon	62 62
21-05800	1	101	1	1	1	f0iimu		dod8va		64		Santiago Hinojosa		Mitchell Johnson	76(1) 36 64
21-05800	1	101	1	1	1	ximwys		vsaaem		64	11	Carlos Ramos		Peter Alam	36 63 63
21-05800	1	101	1	1	1	r1z3zn		ncnsde		64		Andras Necz		Daniel Dudockin	62 64
21-05800	1	101	1	1	1	jyfqho		bur6pc		64	7	Mate Voros		Anders Matta	75 64
21-05800	1	101	1	1	1	e0xcvi		opqxwn		64		Brett Brinkman		Johan Garpered	62 62
21-05800	1	101	1	1	1	jktkfe		l7595t		64	14	Tomas Kopczynski		Juan Batalla	61 62
21-05800	1	101	1	1	1	8xu9sf		u2e868		64		Russell Henderson		Jakob Ortiveros	61 62
21-05800	1	101	2	6	1	zw2qie		ceugu0		F	2	Carl Emil Overbeck		Ryan Ali	62 75
21-05800	1	101	2	5	1	ceugu0		61gdej		SF		Ryan Ali		Lucas Magnaudet	75 46 [6]
21-05800	1	101	2	5	1	zw2qie		cct4v2		SF	2	Carl Emil Overbeck		Felipe Rincon	62 62
21-05800	1	101	2	4	1	61gdej		grz1jh		QF		Lucas Magnaudet		Karlo Divkovic	64 36 [6]
21-05800	1	101	2	4	1	ceugu0		rgf8h6		QF		Ryan Ali		David Woodland	62 76(5)
21-05800	1	101	2	4	1	cct4v2		1j3hbl		QF		Felipe Rincon	15	Andrei Volgin	Walkover
21-05800	1	101	2	4	1	zw2qie		ncnsde		QF	2	Carl Emil Overbeck		Daniel Dudockin	Walkover
21-05800	1	101	2	3	1	grz1jh		tcropu		16		Karlo Divkovic		Ryan Morgan	Walkover
21-05800	1	101	2	3	1	61gdej		0v0ze9		16		Lucas Magnaudet		Nick Cmager	64 64
21-05800	1	101	2	3	1	ceugu0		on2z05		16		Ryan Ali		Liam Puttergill	63 75
21-05800	1	101	2	3	1	rgf8h6		3ffxj9		16		David Woodland		Coby McCaig	63 67(4) [7]
21-05800	1	101	2	3	1	1j3hbl		8ene98		16	15	Andrei Volgin		Michael Wright	Walkover
21-05800	1	101	2	3	1	cct4v2		r3ej45		16		Felipe Rincon		Loris Zisswiller	Walkover
21-05800	1	101	2	3	1	ncnsde		vsaaem		16		Daniel Dudockin		Peter Alam	63 62
21-05800	1	101	2	3	1	zw2qie		opqxwn		16	2	Carl Emil Overbeck		Johan Garpered	76(3) 63
21-05800	1	101	2	2	1	zw2qie		u2e868		32	2	Carl Emil Overbeck		Jakob Ortiveros	61 60
21-05800	1	101	2	1	1	tcropu		nltvdb		32Q		Ryan Morgan		Manroop Saini	60 62
21-05800	1	101	2	1	1	61gdej		3x0la3		32Q		Lucas Magnaudet		Dean Stratakos	36 64 [2]
21-05800	1	101	2	1	1	on2z05		q34ba1		32Q		Liam Puttergill		Benjamin Campi	75 36 [7]
21-05800	1	101	2	1	1	rgf8h6		w4262q		32Q		David Woodland		Noah Gampel	Walkover
21-05800	1	101	2	1	1	3ffxj9		sfdhd1		32Q		Coby McCaig		Coleton Hootman	75 06 [8]
21-05800	1	101	2	1	1	vsaaem		dod8va		32Q		Peter Alam		Mitchell Johnson	36 62 [9]
21-05800	1	101	2	1	1	ncnsde		bur6pc		32Q		Daniel Dudockin		Anders Matta	60 62
21-05800	1	101	2	1	1	opqxwn		l7595t		32Q		Johan Garpered		Juan Batalla	Walkover
21-06171	1	101	1	1	1	sqso0s		gyw0wk		32		Connor Thomson		Richard Thongoana	63 60
21-06171	1	101	1	1	1	xr5d15		n8qqu2		32		Toby Samuel		Andreja Petrovic	64 63
21-06171	1	101	1	1	1	lzoj6l		rbpxlp		32		Raphael Lambling		John Bernard	63 64
21-06171	1	101	1	1	1	84h0be		p5fv33		32		Jake Beasley		Rahul Dhokia	63 63
21-06171	1	101	1	1	1	ztvr3v		5xffjr		32		Carter Morgan		Bryn Nahrung	62 75
21-06171	1	101	1	1	1	3ski8q		x77pb1		32		Anish Sriniketh		Juan Sebastian Domi…	26 63 63
21-06171	1	101	1	1	1	8e4oo4		cgbc5q		32		Kenner Taylor		Nicholas McKinney	61 62
21-06171	1	101	1	1	1	jput83		v5jrfj		32		Raphael Perot		Dusan Milanovic	63 64
21-06171	1	101	1	1	1	4054je		a9x3dr		32		Noah Schachter		Taha Baadi	62 75
21-06171	1	101	1	1	1	bxffjr		ctx793		32		Filippo Moroni		Pierce Rollins	67(3) 64 61
21-06171	1	101	1	1	1	ih1f9j		yxhvpz		32		Siddhant Banthia		Matthis Ross	62 62
21-06171	1	101	1	1	1	29m5gj		o501uf		32		Giulio Perego		Juan Lopez De Azcona	63 16 63
21-06171	1	101	1	1	1	7u8g48		axstm7		32		Robert Maciag		Luke Casper	63 61
21-06171	1	101	1	1	1	4ccug6		x48ike		32		Matthew Thomson		Stefan Storch	67(3) 61 63
21-06171	1	101	1	1	1	tjajwd		4ed6f4		32		Austin Abbrat		Maxwell Benson	62 63
21-06171	1	102	1	1	1	xr5d15		bxffjr		32		Toby Samuel		Filippo Moroni	63 62
21-06171	1	102	1	1	1	a9x3dr		sqso0s		32		Taha Baadi		Connor Thomson	36 76(5) 64
21-06171	1	102	1	1	1	ih1f9j		jput83		32		Siddhant Banthia		Raphael Perot	76(9) 76(2)
21-06171	1	102	1	1	1	7u8g48		lzoj6l		32		Robert Maciag		Raphael Lambling	26 62 64
21-06171	1	102	1	1	1	o501uf		yxhvpz		32		Juan Lopez De Azcona		Matthis Ross	61 62
21-06171	1	102	1	1	1	4ccug6		ztvr3v		32		Matthew Thomson		Carter Morgan	36 61 62
21-06171	1	102	1	1	1	tjajwd		84h0be		32		Austin Abbrat		Jake Beasley	26 61 64
21-06171	1	102	1	1	1	4054je		gyw0wk		32		Noah Schachter		Richard Thongoana	75 63
21-06171	1	102	1	1	1	axstm7		4ed6f4		32		Luke Casper		Maxwell Benson	64 64
21-06171	1	102	1	1	1	n8qqu2		29m5gj		32		Andreja Petrovic		Giulio Perego	62 63
21-06171	1	102	1	1	1	ctx793		v5jrfj		32		Pierce Rollins		Dusan Milanovic	46 63 75
21-06171	1	102	1	1	1	p5fv33		rbpxlp		32		Rahul Dhokia		John Bernard	16 75 64
21-06171	1	102	1	1	1	x48ike		cgbc5q		32		Stefan Storch		Nicholas McKinney	64 63
21-06171	1	102	1	1	1	3ski8q		5xffjr		32		Anish Sriniketh		Bryn Nahrung	64 62
21-06171	1	102	1	1	1	x77pb1		8e4oo4		32		Juan Sebastian Domi…		Kenner Taylor	75 61
21-06171	1	103	1	1	1	qdpjhj		4054je		32		Daniel Rodrigues		Noah Schachter	62 36 64
21-06171	1	103	1	1	1	xr5d15		29m5gj		32		Toby Samuel		Giulio Perego	62 36 64
21-06171	1	103	1	1	1	sqso0s		ctx793		32		Connor Thomson		Pierce Rollins	63 75
21-06171	1	103	1	1	1	lzoj6l		yxhvpz		32		Raphael Lambling		Matthis Ross	63 64
21-06171	1	103	1	1	1	3ski8q		ztvr3v		32		Anish Sriniketh		Carter Morgan	75 46 64
21-06171	1	103	1	1	1	4ed6f4		x48ike		32		Maxwell Benson		Stefan Storch	64 36 62
21-06171	1	103	1	1	1	p5fv33		cgbc5q		32		Rahul Dhokia		Nicholas McKinney	63 62
21-06171	1	103	1	1	1	tjajwd		x77pb1		32		Austin Abbrat		Juan Sebastian Domi…	75 62
21-06171	1	103	1	1	1	a9x3dr		gyw0wk		32		Taha Baadi		Richard Thongoana	62 61
21-06171	1	103	1	1	1	ih1f9j		n8qqu2		32		Siddhant Banthia		Andreja Petrovic	76(1) 63
21-06171	1	103	1	1	1	7u8g48		v5jrfj		32		Robert Maciag		Dusan Milanovic	57 64 76(4)
21-06171	1	103	1	1	1	bxffjr		jput83		32		Filippo Moroni		Raphael Perot	63 63
21-06171	1	103	1	1	1	axstm7		o501uf		32		Luke Casper		Juan Lopez De Azcona	16 63 62
21-06171	1	103	1	1	1	4ccug6		rbpxlp		32		Matthew Thomson		John Bernard	63 62
21-06171	1	103	1	1	1	8e4oo4		5xffjr		32		Kenner Taylor		Bryn Nahrung	60 61
21-07533	1	101	1	1	1	pa3qtc		nfyn4d		64		Aditya Vashistha		Dominik Pauli	85
21-07533	1	101	1	1	1	0fjtvp		gd4dq7		64		Oren Vasser		Jean-Marc Malkowski	83
21-07533	1	101	1	1	1	3xstm7		2zknu5		64		Peter Conklin		Casper Christensen	86
21-07533	1	101	1	1	1	ejvpnp		8zm30d		64		Connor Fu		Carlos Guerrero Alv…	87(5)
21-07533	1	101	1	1	1	0ixuv0		fttbxn		64		Brian Bilsey		Andrew Ilie	84
21-07533	1	101	1	1	1	ixdzdj		3lpz1v		64		Braeden Ho		Alex Knox-Jones	83
21-07533	1	101	1	1	1	pnj9f1		k6sk4g		64		Juan Montes		Oscar Cutting	84
21-07533	1	101	1	1	1	k60csc		pe4oo4		64		Jeremy Taylor		Guglielmo Stefanacci	82
21-07533	1	101	1	1	1	kkr496		n3vtj1		64		Pau Fanlo		Randy Wilson	87(1)
21-07533	1	101	1	1	1	cwuyui		cv4vqp		64		Pablo Alemany		Juan Lopez	86
21-07533	1	102	1	1	1	pa3qtc		k60csc		64		Aditya Vashistha		Jeremy Taylor	46 64 [8]
21-07533	1	102	1	1	1	57wret		ejvpnp		64		David Stevenson		Connor Fu	76(4) 62
21-07533	1	102	1	1	1	3xstm7		k6sk4g		64		Peter Conklin		Oscar Cutting	61 64
21-07533	1	102	1	1	1	kkr496		gd4dq7		64		Pau Fanlo		Jean-Marc Malkowski	46 76(5) [9]
21-07533	1	102	1	1	1	cwuyui		0ixuv0		64		Pablo Alemany		Brian Bilsey	63 60
21-07533	1	102	1	1	1	d9gtyv		hak088		64		Jameson Corsillo		Patrick Sydow	76(5) 62
21-07533	1	102	1	1	1	vr1hpp		nfyn4d		64		Magnus Johnson		Dominik Pauli	61 67(8) [11]
21-07533	1	102	1	1	1	9bxp9l		0fjtvp		64		Marcelo Sepulveda		Oren Vasser	36 76(3) [8]
21-07533	1	102	1	1	1	8zm30d		pe4oo4		64		Carlos Guerrero Alv…		Guglielmo Stefanacci	63 61
21-07533	1	102	1	1	1	2zknu5		cv4vqp		64		Casper Christensen		Juan Lopez	57 64 [4]
21-07533	1	102	1	1	1	fttbxn		od0her		64		Andrew Ilie		Max Damm	62 61
21-07533	1	102	1	1	1	3lpz1v		10meya		64		Alex Knox-Jones		Eric Oncins	36 63 [8]
21-07533	1	103	1	1	1	k60csc		nfyn4d		64		Jeremy Taylor		Dominik Pauli	62 62
21-07533	1	103	1	1	1	hak088		fttbxn		64		Patrick Sydow		Andrew Ilie	62 62
21-07533	1	103	1	1	1	3mpazs		3lpz1v		64		Harry Rock		Alex Knox-Jones	46 64 [6]
21-07533	1	103	1	1	1	57wret		0fjtvp		64		David Stevenson		Oren Vasser	76(4) 63
21-07533	1	103	1	1	1	kkr496		2zknu5		64		Pau Fanlo		Casper Christensen	46 62 [7]
21-07533	1	103	1	1	1	vr1hpp		pa3qtc		64		Magnus Johnson		Aditya Vashistha	67(5) 63 [7]
21-07533	1	103	1	1	1	9bxp9l		3xstm7		64		Marcelo Sepulveda		Peter Conklin	64 61
21-07533	1	103	1	1	1	pnj9f1		gd4dq7		64		Juan Montes		Jean-Marc Malkowski	62 64
21-07533	1	103	1	1	1	n3vtj1		d9gtyv		64		Randy Wilson		Jameson Corsillo	61 57 [4]
21-07533	1	103	1	1	1	l6sk4g		0ixuv0		64		Alessandro Conca		Brian Bilsey	26 62 [8]
21-07533	1	103	1	1	1	ixdzdj		jgsmkm		64		Braeden Ho		Pedro Maciel	64 36 [8]
21-07548	1	101	1	4	1	s6u0ao		ucp8jm		F	4	Roberts Grinvalds	3	Kevin Huempfner	62 46 62
