---
season: 2021-22
division: d1
gender: men
duals: 3587
description: schedule/scoreboard from team websites
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  WMU	 13769	2022-01-15	10:00am	M	  	BUTL 	at	  	WMU  	L	1-6	 	 			2022-01-15T15:00:00.000Z		   	10:00 AM		[Sorensen Courts/West Hills Athletic Club](/facilities/?id=9)			[Box Score](/sports/mens-tennis/stats/2021-22/butler-university/boxscore/13769) [Recap](/news/2022/1/15/mens-tennis-downs-butler-and-ferris-state-to-open-dual-play.aspx)
 BING	 13510	2022-01-15	11:00am	M	  	BING 	vs	  	TROY 	L	0-7	N	 			2022-01-15T16:00:00.000Z		   	11 a.m.	Fort Myers, FL				[Recap](/news/2022/1/15/mens-tennis-mens-tennis-falls-to-troy-7-0.aspx)
 DREX	  9018	2022-01-15	11:00am	M	  	BUFF 	at	  	DREX 	L	2-5	 	 			2022-01-15T16:00:00.000Z		   	11 a.m.	Philadelphia, PA	[Vidas Courts](https://drexeldragons.com/sports/2016/8/3/facilities-vidas-courts-aug-2016.aspx?id=932)			[Recap](/news/2022/1/15/mens-tennis-dragons-defeat-buffalo-5-2-to-open-spring-season.aspx)
 BUFF	  5289	2022-01-15	11:00am	M	  	BUFF 	at	  	DREX 	L	2-5	 	 			2022-01-15T16:00:00.000Z		   	11:00 am	Philadelphia, PA				[Recap](/news/2022/1/15/mens-tennis-bulls-drop-road-match-at-drexel.aspx)
  FAU	 19914	2022-01-15	12:00pm	M	  	FAU  	vs	  	ILST 	W	7-0	N	 			2022-01-15T17:00:00.000Z	Army Invite	   	Noon	West Point, NY				[Box Score](/sports/mens-tennis/stats/2021-22/illinois-state/boxscore/19914) [Recap](/news/2022/1/15/mens-tennis-two-wins-on-day-one-of-army-invite.aspx)
  FUR	  7676	2022-01-15	12:00pm	M	  	FUR  	at	  	CLEM 	L	1-6	 	 			2022-01-15T17:00:00.000Z		   	12:00 PM	Clemson, SC				[Box Score](/sports/mens-tennis/stats/2021-22/clemson-university/boxscore/7676) [Recap](/news/2022/1/15/mens-tennis-furman-falls-at-clemson-6-1-in-season-opener.aspx)
 ILST	 18556	2022-01-15	1:00pm 	M	  	FAU  	vs	  	ILST 	W	7-0	N	 			2022-01-15T18:00:00.000Z		   	Noon	West Point, NY				[Recap](/news/2022/1/15/mens-tennis-first-two-matches-in-the-books-on-day-1-at-arthur-ashe-invite.aspx)
 UCSD	  8847	2022-01-15	1:00pm 	M	  	UCSD 	at	  	SDSU 	C	   	 	 			2022-01-15T18:00:00.000Z		   	10:00 AM	San Diego, CA				[Recap](/news/2022/1/13/mens-tennis-saturdays-season-opener-at-sdsu-canceled.aspx)
 SDSU	 14210	2022-01-15	1:00pm 	M	  	UCSD 	at	  	SDSU 	P	   	 	 			2022-01-15T18:00:00.000Z		PT 	10 a.m. PT	Aztec Tennis Center				
  EWU	  4993	2022-01-15	2:00pm 	M	  	AFA  	vs	  	EWU  	W	6-1	N	 			2022-01-15T19:00:00.000Z	2022 Spring Schedule	   	11 a.m.	Missoula, MT				[Recap](/news/2022/1/15/mens-tennis-ewu-tennis-defeated-by-air-force-6-1.aspx)
  AFA	 14376	2022-01-15	2:00pm 	M	  	AFA  	vs	  	EWU  	W	6-1	N	 			2022-01-15T19:00:00.000Z		MT 	12:00 pm MT	Missoula, MT				[Recap](/news/2022/1/15/mens-tennis-falcons-roll-to-6-1-victory-over-eastern-washington.aspx)
BOISE	 18764	2022-01-15	2:00pm 	M	  	BOISE	at	  	ORE  	L	0-7	 	 			2022-01-15T19:00:00.000Z		MT 	12 p.m. MT	Eugene, OR				[Recap](/news/2022/1/15/mens-tennis-boise-state-falls-at-oregon.aspx) [Box Score (PDF)](/documents/2022/1/17/MTN_BSU_at_Oregon_1_15_2022.pdf)
  FAU	 19915	2022-01-15	2:00pm 	M	  	FAU  	at	  	ARMY 	W	7-0	 	 			2022-01-15T19:00:00.000Z	Army Invite	   	2 p.m.	West Point, NY				[Box Score](/sports/mens-tennis/stats/2021-22/army/boxscore/19915) [Recap](/news/2022/1/15/mens-tennis-two-wins-on-day-one-of-army-invite.aspx)
 ARMY	 13312	2022-01-15	2:00pm 	M	  	FAU  	at	  	ARMY 	W	7-0	 	 			2022-01-15T19:00:00.000Z	Arthur Ashe Invitational	   	2:00 PM	West Point, NY	[Lichtenberg Tennis Center](http://goarmywestpoint.com/sports/2015/3/6/GEN_2014010129.aspx?id=29)			[Box Score](/sports/mens-tennis/stats/2021-22/florida-atlantic-university/boxscore/13312) [Recap](/news/2022/1/15/mens-tennis-mens-tennis-drops-matches-to-depaul-fau.aspx)
 UTAH	 20682	2022-01-15	2:00pm 	M	  	IDST 	at	  	UTAH 	L	0-7	 	 			2022-01-15T19:00:00.000Z		MT 	12:00 PM MT	Salt Lake City, UT				[Box Score](/sports/mens-tennis/stats/2021-22/idaho-state/boxscore/20682) [Recap](/news/2022/1/15/mens-tennis-mens-tennis-downs-idaho-state-in-season-opener.aspx)
 KENN	  9543	2022-01-15	2:00pm 	M	  	KENN 	at	  	PRES 	L	2-5	 	 			2022-01-15T19:00:00.000Z		   	2 PM	Clinton, SC				[Box Score](/sports/mens-tennis/stats/2021-22/presbyterian/boxscore/9543) [Recap](/news/2022/1/15/mens-tennis-owls-fall-at-presbyterian.aspx)
 BAMA	 13232	2022-01-15	2:00pm 	M	  	MER  	at	  	BAMA 	L	1-6	 	 			2022-01-15T19:00:00.000Z		CT 	1 p.m. CT	Tuscaloosa, AL				[Box Score](/sports/mens-tennis/stats/2021-22/mercer/boxscore/13232) [Recap](/news/2022/1/15/mens-tennis-alabama-downs-mercer-samford-to-open-dual-match-season.aspx) [Box Score (PDF)](/documents/2022/1/15/M_01.pdf) [Gallery](/galleries?gallery=8364)
  MER	  9509	2022-01-15	2:00pm 	M	  	MER  	at	  	BAMA 	L	1-6	 	 			2022-01-15T19:00:00.000Z		   	2 P.M.	Tuscaloosa, AL				[Box Score](/sports/mens-tennis/stats/2021-22/university-of-alabama/boxscore/9509) [Recap](/news/2022/1/15/mens-tennis-bears-fall-to-alabama-in-season-opener.aspx)
  ORE	 21543	2022-01-15	2:00pm 	M	  	ORE  	  	  	BOISE	W	7-0	 	 			2022-01-15T19:00:00.000Z		PT 	11:00 AM PT	Eugene, OR		Oregon Men's Tennis		[Box Score](/sports/mens-tennis/stats/2021-22/boise-state/boxscore/21543) [PDF Box Score](/documents/2022/1/15/ORE_01.pdf)
  SMU	 12446	2022-01-15	2:00pm 	M	  	PUR  	at	  	SMU  	L	3-4	 	 			2022-01-15T19:00:00.000Z		   	1:00 p.m	Dallas	[Styslinger / Altec Tennis Complex](/facilities/?id=20)			[Recap](/news/2022/1/15/mens-tennis-mustangs-battle-to-victory-over-purdue.aspx)
  PUR	 56384	2022-01-15	2:00pm 	M	  	PUR  	at	  	SMU  	L	3-4	 	 			2022-01-15T19:00:00.000Z		   	2 PM	Dallas, TX				[Recap](/news/2022/1/15/purdue-drops-season-opener-at-smu.aspx)
 PRES	 12200	2022-01-15	2:30pm 	M	  	KENN 	at	  	PRES 	L	2-5	 	 			2022-01-15T19:30:00.000Z		   	2:30 PM	Clinton, SC				[Box Score](/sports/mens-tennis/stats/2021-22/kennesaw-state/boxscore/12200) [Recap](/news/2022/1/15/mens-tennis-blue-hose-beat-owls-in-season-opener.aspx)
  NKU	  5932	2022-01-15	2:30pm 	M	  	NKU  	at	  	TMORE	W	7-0	 	 			2022-01-15T19:30:00.000Z		   	2:30 PM	Crestview Hills, KY				[Box Score](/sports/mens-tennis/stats/2021-22/thomas-more/boxscore/5932) [Recap](/news/2022/1/15/mens-tennis-mens-nkunorsetennis-opens-2022-with-win-over-thomas-more.aspx) [Results (PDF)](https://nkunorse.com/mens-tennis/2021-22/boxscore/at-thomas-more/5932/pdf)
  UNA	  3585	2022-01-15	2:30pm 	M	  	UNA  	at	  	AUB  	L	1-6	 	 			2022-01-15T19:30:00.000Z		   	1:30 PM	Auburn, AL				[Box Score](/sports/mens-tennis/stats/2021-22/auburn/boxscore/3585) [Recap](/news/2022/1/15/mens-tennis-mens-tennis-falls-at-auburn.aspx)
  AUB	 19961	2022-01-15	2:30pm 	M	  	UNA  	at	  	AUB  	L	1-6	 	 			2022-01-15T19:30:00.000Z		   	1:30 PM	Auburn, AL	[Yarbrough Tennis Center](/facilities/?id=18)			
  CRE	 14629	2022-01-15	3:00pm 	M	  	CRE  	at	  	NEB  	L	0-7	 	 			2022-01-15T20:00:00.000Z		   	2:00 PM	Lincoln, NE				[Recap](/news/2022/1/15/mens-tennis-downed-by-nebraska-in-spring-season-opener-7-0.aspx)
  NEB	 21334	2022-01-15	3:00pm 	M	  	CRE  	at	  	NEB  	L	0-7	 	 			2022-01-15T20:00:00.000Z		   	2:00 p.m.	Lincoln, NE	[Sid and Hazel Dillon Tennis Center](/facilities/?id=20)			[Recap](/news/2022/1/15/mens-tennis-huskers.aspx) [Results](/documents/2022/1/15/Results.pdf)
  WMU	 13770	2022-01-15	3:00pm 	M	  	FERR 	at	  	WMU  	L	1-6	 	 			2022-01-15T20:00:00.000Z		   	3:00 PM		[Sorensen Courts/West Hills Athletic Club](/facilities/?id=9)			[Box Score](/sports/mens-tennis/stats/2021-22/ferris-state-university/boxscore/13770) [Recap](/news/2022/1/15/mens-tennis-downs-butler-and-ferris-state-to-open-dual-play.aspx)
  UIC	 16961	2022-01-15	4:00pm 	M	  	UIC  	at	  	WMU  	C	   	 	 			2022-01-15T21:00:00.000Z		   	3:00 p.m.	Kalamazoo, MI				
  UND	 12324	2022-01-15	4:00pm 	M	  	UND  	at	  	NEB  	P	   	 	 			2022-01-15T21:00:00.000Z		   	3:00 p.m.	Lincoln, NE				[Recap](/news/2022/1/14/mens-tennis-matches-this-weekend-postponed.aspx)
  USM	  9441	2022-01-15	4:00pm 	M	  	USM  	at	  	BEL  	C	   	 	 			2022-01-15T21:00:00.000Z		   	3 P.M.	Nashville, TN				
  NEB	 21335	2022-01-15	5:00pm 	M	  	OMAHA	at	  	NEB  	P	   	 	 			2022-01-15T22:00:00.000Z		   	4:00 p.m.	Lincoln, NE	[Sid and Hazel Dillon Tennis Center](/facilities/?id=20)			
OMAHA	 17475	2022-01-15	5:00pm 	M	  	OMAHA	at	  	NEB  	P	   	 	 			2022-01-15T22:00:00.000Z		   	4 P.M.	Lincoln, NE				
 SDSU	 14211	2022-01-15	5:00pm 	M	  	SDCHR	at	  	SDSU 	P	   	 	 			2022-01-15T22:00:00.000Z		PT 	2 p.m. PT	Aztec Tennis Center				
 FGCU	 10688	2022-01-15	5:00pm 	M	  	TROY 	at	  	FGCU 	L	3-4	 	 			2022-01-15T22:00:00.000Z		   	5 PM	Fort Myers, FL	[FGCU Tennis Complex](/facilities/?id=6)			[Box Score](/sports/mens-tennis/stats/2021-22/troy/boxscore/10688) [Recap](/news/2022/1/15/mens-tennis-takes-down-troy-in-thrilling-match.aspx)
 WASH	 20335	2022-01-15	5:00pm 	M	  	UCSB 	at	  	WASH 	P	   	 	 			2022-01-15T22:00:00.000Z		PT 	2:00 PM PT	Seattle, WA				
  WOF	  8674	2022-01-15	5:00pm 	M	  	WOF  	at	  	CLEM 	P	   	 	 			2022-01-15T22:00:00.000Z		   	5:00 PM	Clemson, SC				
  UNA	  3586	2022-01-15	5:30pm 	M	  	UNA  	at	  	AUB  	L	0-7	 	 			2022-01-15T22:30:00.000Z		   	4:30 PM	Auburn, AL				[Box Score](/sports/mens-tennis/stats/2021-22/auburn/boxscore/3586) [Recap](/news/2022/1/15/mens-tennis-mens-tennis-falls-at-auburn.aspx)
  AUB	 19933	2022-01-15	5:30pm 	M	  	UNA  	at	  	AUB  	L	0-7	 	 			2022-01-15T22:30:00.000Z		   	4:30 PM	Auburn, AL	[Yarbrough Tennis Center](/facilities/?id=18)			
 ILST	 18122	2022-01-15	6:00pm 	M	  	DEP  	vs	  	ILST 	W	4-3	N	 			2022-01-15T23:00:00.000Z		   	5 p.m.	West Point, NY				[Recap](/news/2022/1/15/mens-tennis-first-two-matches-in-the-books-on-day-1-at-arthur-ashe-invite.aspx)
TULSA	 14512	2022-01-15	7:00pm 	M	  	CAL  	at	  	TULSA	W	4-3	 	 			2022-01-16T00:00:00.000Z		   	6:00 PM	Tulsa, OK				[Recap](/news/2022/1/15/mens-tennis-tulsa-drops-spring-opener-to-cal.aspx) [Cal-Tulsa Box](/documents/2022/1/18/Cal_TLS_Box.pdf)
  CAL	 33065	2022-01-15	7:00pm 	M	  	CAL  	at	  	TULSA	W	4-3	 	 			2022-01-16T00:00:00.000Z		PT 	4:00 PM PT	Tulsa, OK				[Recap](/news/2022/1/15/mens-tennis-cal-edges-golden-hurricane-for-opening-win.aspx)
  DEP	  5340	2022-01-15	7:00pm 	M	  	DEP  	vs	  	ILST 	W	4-3	N	 			2022-01-16T00:00:00.000Z		CT 	6:00 P.M. CT	West Point, NY				[Recap](/news/2022/1/16/mens-tennis-band-of-brothers-enjoys-a-sweep-on-saturday.aspx) [Box Score (PDF)](/documents/2022/1/16/MTen_Box_011522B.pdf)
 BAMA	 13233	2022-01-15	7:00pm 	M	  	SAM  	at	  	BAMA 	L	2-5	 	 			2022-01-16T00:00:00.000Z		CT 	6 p.m. CT	Tuscaloosa, AL				[Box Score](/sports/mens-tennis/stats/2021-22/samford/boxscore/13233) [Recap](/news/2022/1/15/mens-tennis-alabama-downs-mercer-samford-to-open-dual-match-season.aspx) [Box Score (PDF)](/documents/2022/1/15/M_02.pdf)
  SAM	 12144	2022-01-15	7:00pm 	M	  	SAM  	at	  	BAMA 	L	2-5	 	 			2022-01-16T00:00:00.000Z		   	6 PM	Tuscaloosa, AL				[Recap](/news/2022/1/15/mens-tennis-mens-tennis-battles-alabama-before-falling-in-season-opener-5-2.aspx) [Results (PDF)](https://samfordsports.com/documents/2022/1/15/M_02.pdf)
WEBER	  7635	2022-01-15	7:00pm 	M	  	WEBER	at	  	ORE  	L	1-6	 	 			2022-01-16T00:00:00.000Z		   	5:00 PM	Eugene, OR				[Recap](/news/2022/1/15/mens-tennis-wildcats-drop-season-opener-at-oregon.aspx)
 UTAH	 20681	2022-01-15	8:00pm 	M	  	IDST 	at	  	UTAH 	L	1-6	 	 			2022-01-16T01:00:00.000Z		MT 	6:00 PM MT	Salt Lake City, UT				[Box Score](/sports/mens-tennis/stats/2021-22/idaho-state/boxscore/20681) [Recap](/news/2022/1/15/mens-tennis-mens-tennis-downs-idaho-state-in-season-opener.aspx)
  ORE	 21581	2022-01-15	8:00pm 	M	  	ORE  	  	  	WEBER	W	6-1	 	 			2022-01-16T01:00:00.000Z		PT 	5:00 PM PT	Eugene, OR		Oregon Men's Tennis		[Box Score](/sports/mens-tennis/stats/2021-22/weber-state/boxscore/21581) [PDF Box Score](/documents/2022/1/15/ORE02.pdf)
  TEX	 14458	2022-01-16	1:00pm 	M	 1	FLA  	at	 3	TEX  	W	4-3	 	 			2022-01-16T18:00:00.000Z		CT 	12 p.m. CT	Austin, TX	Texas Tennis Center			[Recap](/news/2022/1/16/mens-tennis-no-3-mens-tennis-edged-by-no-1-florida-4-3.aspx) [Box Score (PDF)](/documents/2022/1/16/Florida_Box_Score_011622.pdf)
  FLA	 24649	2022-01-16	1:00pm 	M	 1	FLA  	at	 3	TEX  	W	4-3	 	 			2022-01-16T18:00:00.000Z		   	1 PM	Austin, TX				[Box Score](/sports/mens-tennis/stats/2021-22/-3-texas/boxscore/24649) [Recap](/news/2022/1/16/mens-tennis-gators-down-no-3-texas-in-austin.aspx) [Box Score (PDF)](/documents/2022/1/16/UF2.pdf)
  TCU	 17446	2022-01-16	1:00pm 	M	 4	TENN 	at	 5	TCU  	W	4-3	 	 			2022-01-16T18:00:00.000Z		   	12 PM	Fort Worth, TX				[Recap](/news/2022/1/16/mens-tennis-marathon-match-ends-in-4-3-loss.aspx)
 TENN	 19418	2022-01-16	1:00pm 	M	 4	TENN 	at	 5	TCU  	W	4-3	 	 			2022-01-16T18:00:00.000Z		   	1 PM	Fort Worth, TX				[Box Score](/sports/mens-tennis/stats/2021-22/-5-tcu/boxscore/19418) [Recap](/news/2022/1/16/mens-tennis-4-vols-win-thrilling-top-five-clash-defeat-tcu-4-3.aspx) [PDF Box Score](/documents/2022/1/16/TCU_3_UTK_4.pdf)
 ARIZ	 25997	2022-01-16	2:38pm 	M	  	GCU  	at	15	ARIZ 	L	0-7	 	 			2022-01-16T19:38:00.000Z		MST	12:38 PM MST	Tucson, AZ		Arizona Live Stream-4		[Recap](/news/2022/1/16/mens-tennis-no-15-arizona-dominates-gcu-to-open-spring.aspx) [MTEN Box vs. GCU](/documents/2022/1/16/_1_Arizona_7_GCU_0.pdf) [Photo Gallery](/galleries?gallery=9127)
   VT	 24529	2022-01-16	5:00pm 	M	  	VT   	at	17	MICH 	L	2-5	 	 			2022-01-16T22:00:00.000Z		   	5 PM	Ann Arbor, MI				[Recap](/news/2022/1/16/mens-tennis-tech-drops-match-to-no-17-michigan.aspx)
 MICH	 20754	2022-01-16	5:00pm 	M	  	VT   	at	17	MICH 	L	2-5	 	 			2022-01-16T22:00:00.000Z		   	5:00 PM	Ann Arbor, MI				[Recap](/news/2022/1/16/mens-tennis-singles-wins-lead-michigan-to-dual-opening-victory-over-virginia-tech.aspx)
 MISS	 12512	2022-01-16	11:00am	M	  	ALST 	at	18	MISS 	C	   	 	 			2022-01-16T16:00:00.000Z		   	10 AM	Oxford, MS				[Recap](/news/2022/1/14/mens-tennis-mens-tennis-doubleheader-versus-alabama-state-cancelled.aspx)
 MISS	 12505	2022-01-16	2:30pm 	M	  	ALST 	at	18	MISS 	C	   	 	 			2022-01-16T19:30:00.000Z		   	1:30 PM	Oxford, MS				[Recap](/news/2022/1/14/mens-tennis-mens-tennis-doubleheader-versus-alabama-state-cancelled.aspx)
 MSST	 14923	2022-01-16	2:00pm 	M	  	FSU  	at	20	MSST 	P	   	 	 			2022-01-16T19:00:00.000Z		   	1 p.m.	Starkville				
 KENN	  9545	2022-01-16	TBA    	M	  	KENN 	at	  	GWEBB	C	   	 	 			                        		   		Boiling Springs, NC				
  FAU	 19916	2022-01-16	9:00am 	M	  	DEP  	vs	  	FAU  	L	3-4	N	 			2022-01-16T14:00:00.000Z	Army Invite	   	9 a.m.	West Point, NY				[Box Score](/sports/mens-tennis/stats/2021-22/depaul/boxscore/19916) [Recap](/news/2022/1/16/mens-tennis-returning-to-paradise-with-three-wins.aspx)
  DEP	  5342	2022-01-16	10:00am	M	  	DEP  	vs	  	FAU  	L	4-3	N	 			2022-01-16T15:00:00.000Z		CT 	9:00 A.M. CT	West Point, NY				[Recap](/news/2022/1/16/mens-tennis-mens-tennis-edged-by-florida-atlantic-4-3-on-sunday.aspx) [Box Score (PDF)](/documents/2022/1/16/MTen_Box_011622.pdf)
  UND	 12325	2022-01-16	10:00am	M	  	UND  	at	  	CRE  	P	   	 	 			2022-01-16T15:00:00.000Z		   	9:00 a.m.	Omaha, NE				[Recap](/news/2022/1/14/mens-tennis-matches-this-weekend-postponed.aspx)
  SLU	 15802	2022-01-16	11:00am	M	  	SLU  	at	  	ND   	L	0-7	 	 			2022-01-16T16:00:00.000Z		   	10 am	South Bend, IN				[Recap](/news/2022/1/16/mens-tennis-billikens-open-season-with-two-matches-at-notre-dame.aspx) [Results](/documents/2022/1/16/SLU_Notre_Dame_1.pdf)
 ARMY	 13313	2022-01-16	12:00pm	M	  	ILST 	at	  	ARMY 	L	3-4	 	 			2022-01-16T17:00:00.000Z	Arthur Ashe Invitational	   	12:00 PM	West Point, NY	[Lichtenberg Tennis Center](http://goarmywestpoint.com/sports/2015/3/6/GEN_2014010129.aspx?id=29)			[Box Score](/sports/mens-tennis/stats/2021-22/illinois-state-university/boxscore/13313) [Recap](/news/2022/1/16/mens-tennis-mens-tennis-edges-illinois-state-for-first-win.aspx)
GWEBB	  7049	2022-01-16	12:30pm	M	  	KENN 	at	  	GWEBB	P	   	 	 			2022-01-16T17:30:00.000Z		   	12:30 PM	Boiling Springs, NC	[Webb Tennis Complex](/facilities/?id=7)			
  DAV	  8068	2022-01-16	1:00pm 	M	  	DAV  	at	  	FUR  	P	   	 	 			2022-01-16T18:00:00.000Z		   	1:00 PM	Greenville, SC				
  FUR	  7677	2022-01-16	1:00pm 	M	  	DAV  	at	  	FUR  	P	   	 	 			2022-01-16T18:00:00.000Z		   	1:00 PM	GREENVILLE				
  DEN	 12234	2022-01-16	1:00pm 	M	  	DEN  	at	  	RICE 	W	4-3	 	 			2022-01-16T18:00:00.000Z		MT 	11 a.m. MT	Houston, TX				[Box Score](/sports/mens-tennis/stats/2021-22/rice/boxscore/12234) [Recap](/news/2022/1/16/mens-tennis-denver-takes-dramatic-season-opener-at-rice.aspx)
 GASO	 13501	2022-01-16	1:00pm 	M	  	GASO 	at	  	FSU  	L	0-7	 	 			2022-01-16T18:00:00.000Z		   	1:00 PM	Tallahassee, FL				[Recap](/news/2022/1/16/mens-tennis-eagles-fall-in-2022-season-opener.aspx) [Box Score](/documents/2022/1/16/FSU_7_GSU_0.pdf)
 ILST	 18123	2022-01-16	1:00pm 	M	  	ILST 	at	  	ARMY 	L	3-4	 	 			2022-01-16T18:00:00.000Z		   	Noon	West Point, NY				[Recap](/news/2022/1/16/mens-tennis-redbirds-drop-close-match-to-host-army-at-arthur-ashe-invite.aspx)
 UCSD	  8848	2022-01-16	1:00pm 	M	  	NEV  	at	  	UCSD 	W	6-1	 	 			2022-01-16T18:00:00.000Z		   	10:00 AM	La Jolla, CA	[Northview Tennis Courts](/facilities/?id=7)			[Box Score](/sports/mens-tennis/stats/2021-22/nevada/boxscore/8848) [Recap](/news/2022/1/16/mens-tennis-tritons-fall-to-wolf-pack-in-season-opener.aspx)
  PSU	 15621	2022-01-16	1:00pm 	M	  	PSU  	at	  	ODU  	L	2-5	 	 			2022-01-16T18:00:00.000Z		   	1:00 PM	Norfolk, VA				[Box Score](/sports/mens-tennis/stats/2021-22/old-dominion-university/boxscore/15621) [Recap](/news/2022/1/16/mens-tennis-falls-to-old-dominion-in-season-opener.aspx)
 MONT	  5084	2022-01-16	2:00pm 	M	  	AFA  	at	  	MONT 	L	3-4	 	 			2022-01-16T19:00:00.000Z		   	NOON	Missoula, MT	[PEAK Racquet Club](/facilities/?id=13)			[Box Score](/sports/mens-tennis/stats/2021-22/air-force/boxscore/5084) [Recap](/news/2022/1/16/mens-tennis-montana-upsets-air-force-4-3-to-advance-2-0-on-the-season.aspx) [Gallery](/galleries?gallery=3201)
  AFA	 14377	2022-01-16	2:00pm 	M	  	AFA  	at	  	MONT 	L	3-4	 	 			2022-01-16T19:00:00.000Z		MT 	12:00 pm MT	Missoula, MT				[Recap](/news/2022/1/16/mens-tennis-falcons-upended-by-montana-4-3.aspx)
 RICE	 25246	2022-01-16	2:00pm 	M	  	DEN  	at	  	RICE 	W	4-3	 	 			2022-01-16T19:00:00.000Z		   	1 PM	Houston, TX	[George R. Brown Tennis Center](/facilities/?id=7)			[Box Score](/sports/mens-tennis/stats/2021-22/denver/boxscore/25246) [Recap](/news/2022/1/16/mens-tennis-denver-outlasts-owls-in-marathon-match.aspx) [Denver 4, Rice 3](/documents/2022/1/17/Denver_4_Rice_3.pdf)
  SLU	 15803	2022-01-16	3:00pm 	M	  	SLU  	at	  	ND   	L	0-5	 	 			2022-01-16T20:00:00.000Z		   	2 pm	South Bend, IN				[Recap](/news/2022/1/16/mens-tennis-billikens-open-season-with-two-matches-at-notre-dame.aspx) [Results](/documents/2022/1/16/SLU_Notre_Dame_2.pdf)
 CHAR	 16296	2022-01-16	3:30pm 	M	  	CHAR 	at	  	UNCA 	P	   	 	 			2022-01-16T20:30:00.000Z		   	3:30 PM	Asheville, NC				
 UCSD	  8849	2022-01-16	5:30pm 	M	  	NEV  	at	  	UCSD 	W	4-0	 	 			2022-01-16T22:30:00.000Z		   	2:30 PM	La Jolla, CA	[Northview Tennis Courts](/facilities/?id=7)			[Box Score](/sports/mens-tennis/stats/2021-22/nevada/boxscore/8849) [Recap](/news/2022/1/16/mens-tennis-tritons-fall-to-wolf-pack-in-season-opener.aspx)
  BAY	 27451	2022-01-17	5:00pm 	M	  	SMU  	at	 2	BAY  	P	   	 	 			2022-01-17T22:00:00.000Z		   	4PM	Waco, TX	[Hawkins Indoor Tennis Center](/facilities/?id=1099)			
  UGA	 23096	2022-01-17	       	M	 8	UGA  	at	11	UCF  	 	   	 	 			                        		   		Lake Nona, FL				[Watch](https://www.ustanationalcampus.com/en/home/watch.html) [Live Stats](https://scores.tennisticker.de/usa/ustanc/conf/league/sb.html?tournid=805&clubid=218-255&cn1=UCF&cn2=Georgia&ci1=218&ci2=255&lid=84) [Preview](/news/2022/1/16/mens-tennis-eighth-ranked-bulldogs-begin-season-at-ucf.aspx)
  UCF	 17459	2022-01-17	1:00pm 	M	 8	UGA  	at	11	UCF  	W	6-1	 	 			2022-01-17T18:00:00.000Z		   	1:00 PM	Orlando, FL	[USTA National Campus](/facilities/?id=14)			[Box Score](/sports/mens-tennis/stats/2021-22/-8-georgia/boxscore/17459) [Recap](/news/2022/1/17/-m-tennis-11-ucf-falls-to-8-georgia-in-home-opener.aspx) [Box Score (PDF)](/documents/2022/1/17/UCF01.pdf)
 RICH	  9009	2022-01-17	       	M	  	RICH 	at	10	WAKE 	C	   	 	 			                        		   		Winston-Salem, NC				
 OKLA	 11951	2022-01-17	1:00pm 	M	  	PUR  	at	24	OKLA 	L	1-6	 	 			2022-01-17T18:00:00.000Z		   	12 p.m.	Norman, OK				[Recap](/news/2022/1/17/mens-tennis-ou-prevails-over-purdue.aspx)
  PUR	 56385	2022-01-17	1:00pm 	M	  	PUR  	at	24	OKLA 	L	1-6	 	 			2022-01-17T18:00:00.000Z		   	1 PM	Norman, OK				[Recap](/news/2022/1/17/mens-tennis-brancatelli-wins-in-singles-as-purdue-falls-to-no-24-oklahoma.aspx)
 JKST	  2822	2022-01-17	TBA    	M	  	JKST 	at	  	MEM  	 	   	 	 			                        		   		Memphis, TN	[Leftwich Tennis Center](https://gotigersgo.com/facilities/leftwich-tennis-center/28)			
 NCST	 22075	2022-01-17	11:00am	M	  	NW   	at	  	NCST 	P	   	 	 			2022-01-17T16:00:00.000Z		   	11 AM	Raleigh, NC	[J.W. Isenhour Tennis Center](/facilities/?id=27)			
   NW	 19808	2022-01-17	11:00am	M	  	NW   	at	  	NCST 	P	   	 	 			2022-01-17T16:00:00.000Z		CT 	10 a.m. CT	Raleigh, NC				
 SALA	  9556	2022-01-17	12:00pm	M	  	W AL 	at	  	SALA 	L	0-7	 	 			2022-01-17T17:00:00.000Z		   	11:00 AM	Mobile, AL	[Bruce David Lubel Memorial Tennis Courts](/facilities/?id=6)			[Box Score](/sports/mens-tennis/stats/2022/west-alabama/boxscore/9556) [Recap](/news/2022/1/17/mens-tennis-jag-mens-tennis-earns-two-wins-in-doubleheader-with-west-alabama.aspx) [Box Score](/documents/2022/1/17/USA_vs_West_Alabama_Box_Score.pdf)
  UIC	 16962	2022-01-17	1:00pm 	M	  	UIC  	at	  	CHIC 	P	   	 	 			2022-01-17T18:00:00.000Z		   	12:00 p.m.	Chicago				
BOISE	 18765	2022-01-17	2:00pm 	M	  	BOISE	at	  	WASH 	L	2-5	 	 			2022-01-17T19:00:00.000Z		MT 	12 p.m. MT	Seattle, WA				[Recap](/news/2022/1/17/mens-tennis-washington-hands-broncos-5-2-set-back.aspx) [Box Score (PDF)](/documents/2022/1/18/MTN_BSU_at_Washington_1_17_2022.pdf)
